id,name,definition
72397,NC9902C_TYPOP_SELFDSG_43_ARCHIVE,Unclassified survey Type of Operation
34511,NC9902C_TYPOP_SELFDSG_44,Unclassified survey Type of Operation
72399,NC9902C_TYPOP_SELFDSG_44_ARCHIVE,Unclassified survey Type of Operation
34512,NC9902C_TYPOP_SELFDSG_45,Unclassified survey Type of Operation
72401,NC9902C_TYPOP_SELFDSG_45_ARCHIVE,Unclassified survey Type of Operation
34515,NC9902C_TYPOP_SELFDSG_46,Unclassified survey Type of Operation
72403,NC9902C_TYPOP_SELFDSG_46_ARCHIVE,Unclassified survey Type of Operation
34513,NC9902C_TYPOP_SELFDSG_49,Unclassified survey Type of Operation
72405,NC9902C_TYPOP_SELFDSG_49_ARCHIVE,Unclassified survey Type of Operation
34520,NC9902C_TYPOP_SELFDSG_77,Unclassified survey Type of Operation
72407,NC9902C_TYPOP_SELFDSG_77_ARCHIVE,Unclassified survey Type of Operation
72408,NC-9902C_TYPOP_SELFDSG_WRTIN,TYPE OF OPERATION - 9902C writein
32666,NC9902C_TYPOP_WRTIN_77,TYPE OF OPERATION - 9902C writein
72409,NC-9902C_TYPOP_WRTIN_77,TYPE OF OPERATION - 9902C writein
13579,ASSET_RETIRED,"Depreciable assets sold, retired, scrapped, destroyed, etc.   Total Buildings and Machinery"
13585,ASSET_TOT_BGN,"Depreciable assets at the beginning of the year,  Total Buildings and Machinery"
13591,ASSET_TOT_END,"Depreciable assets at the end of the year,  Total Buildings and Machinery"
61054,BUS_TECH_ADD_MFG,Yes/No/Don't Know for Business Technology B
88523,BUS_TECH_ADD_MFG_DEV,Developed in-house
61068,BUS_TECH_ADD_MFG_DNK,Yes/No/Don't Know for Business Technology B
61075,BUS_TECH_ADD_MFG_DNK_ARCHIVE,Yes/No/Don't Know for Business Technology B
88528,BUS_TECH_ADD_MFG_LSD,Leased/rented
61089,BUS_TECH_ADD_MFG_N,Yes/No/Don't Know for Business Technology B
61096,BUS_TECH_ADD_MFG_N_ARCHIVE,Yes/No/Don't Know for Business Technology B
61103,BUS_TECH_ADD_MFG_OTH,"Other, describe:"
88539,BUS_TECH_ADD_MFG_PUR,Purchased
61125,BUS_TECH_ADD_MFG_Y,Yes/No/Don't Know for Business Technology B
61132,BUS_TECH_ADD_MFG_Y_ARCHIVE,Yes/No/Don't Know for Business Technology B
61139,BUS_TECH_GUD_VEH,Yes/No/Do not know for Business Technology F
61146,BUS_TECH_GUD_VEH_DEV,Developed in-house
61153,BUS_TECH_GUD_VEH_DNK,Yes/No/Do not know for Business Technology F
61160,BUS_TECH_GUD_VEH_DNK_ARCHIVE,Yes/No/Do not know for Business Technology F
88548,BUS_TECH_GUD_VEH_LSD,Leased/rented
61174,BUS_TECH_GUD_VEH_N,Yes/No/Do not know for Business Technology F
61181,BUS_TECH_GUD_VEH_N_ARCHIVE,Yes/No/Do not know for Business Technology F
61188,BUS_TECH_GUD_VEH_OTH,"Other, describe:"
88557,BUS_TECH_GUD_VEH_PUR,Purchased
61210,BUS_TECH_GUD_VEH_Y,Yes/No/Do not know for Business Technology F
61217,BUS_TECH_GUD_VEH_Y_ARCHIVE,Yes/No/Do not know for Business Technology F
61224,BUS_TECH_IND_ROB,Yes/No/Do not Know for Business Technology D
88559,BUS_TECH_IND_ROB_DEV,Developed in-house
61238,BUS_TECH_IND_ROB_DNK,Yes/No/Do not Know for Business Technology D
61245,BUS_TECH_IND_ROB_DNK_ARCHIVE,Yes/No/Do not Know for Business Technology D
88565,BUS_TECH_IND_ROB_LSD,Leased/rented
61259,BUS_TECH_IND_ROB_N,Yes/No/Do not Know for Business Technology D
61266,BUS_TECH_IND_ROB_N_ARCHIVE,Yes/No/Do not Know for Business Technology D
88569,BUS_TECH_IND_ROB_OTH,"Other, describe:"
61288,BUS_TECH_IND_ROB_PUR,Purchased
61295,BUS_TECH_IND_ROB_Y,Yes/No/Do not Know for Business Technology D
61302,BUS_TECH_IND_ROB_Y_ARCHIVE,Yes/No/Do not Know for Business Technology D
61309,BUS_TECH_RFID,Yes/No/Do Not Know for Business Technology C
61316,BUS_TECH_RFID_DEV,Developed in-house
61323,BUS_TECH_RFID_DNK,Yes/No/Do Not Know for Business Technology C
61330,BUS_TECH_RFID_DNK_ARCHIVE,Yes/No/Do Not Know for Business Technology C
61337,BUS_TECH_RFID_LSD,Leased/rented
61344,BUS_TECH_RFID_N,Yes/No/Do Not Know for Business Technology C
61351,BUS_TECH_RFID_N_ARCHIVE,Yes/No/Do Not Know for Business Technology C
61358,BUS_TECH_RFID_OTH,"Other, describe:"
61373,BUS_TECH_RFID_PUR,Purchased
61380,BUS_TECH_RFID_Y,Yes/No/Do Not Know for Business Technology C
61387,BUS_TECH_RFID_Y_ARCHIVE,Yes/No/Do Not Know for Business Technology C
61394,BUS_TECH_SER_ROB,Yes/No/Do not know for Business Technology E
88598,BUS_TECH_SER_ROB_DEV,Developed in-house
61408,BUS_TECH_SER_ROB_DNK,Yes/No/Do not know for Business Technology E
61415,BUS_TECH_SER_ROB_DNK_ARCHIVE,Yes/No/Do not know for Business Technology E
61422,BUS_TECH_SER_ROB_LSD,Leased/rented
61429,BUS_TECH_SER_ROB_N,Yes/No/Do not know for Business Technology E
61436,BUS_TECH_SER_ROB_N_ARCHIVE,Yes/No/Do not know for Business Technology E
88605,BUS_TECH_SER_ROB_OTH,"Other, describe:"
88614,BUS_TECH_SER_ROB_PUR,Purchased
61465,BUS_TECH_SER_ROB_Y,Yes/No/Do not know for Business Technology E
61472,BUS_TECH_SER_ROB_Y_ARCHIVE,Yes/No/Do not know for Business Technology E
61479,BUS_TECH_TOUCH,"Yes, No, Don't Know for Business Technology A"
88618,BUS_TECH_TOUCH_DEV,Developed in-house
61493,BUS_TECH_TOUCH_DNK,"Yes, No, Don't Know for Business Technology A"
61500,BUS_TECH_TOUCH_DNK_ARCHIVE,"Yes, No, Don't Know for Business Technology A"
88623,BUS_TECH_TOUCH_LSD,Leased/rented
61514,BUS_TECH_TOUCH_N,"Yes, No, Don't Know for Business Technology A"
61521,BUS_TECH_TOUCH_N_ARCHIVE,"Yes, No, Don't Know for Business Technology A"
61528,BUS_TECH_TOUCH_OTH,"Other, describe:"
61543,BUS_TECH_TOUCH_PUR,Purchased
61550,BUS_TECH_TOUCH_Y,"Yes, No, Don't Know for Business Technology A"
61557,BUS_TECH_TOUCH_Y_ARCHIVE,"Yes, No, Don't Know for Business Technology A"
88660,CAPEX_MIN_DEV,"Capital Expenditures, Mineral Development"
61673,CAPEX_MIN_LAND,"Capital Expenditures, Mineral Land"
61676,CAPEX_MIN_TOT,"Capital Expenditures, Mineral Total"
61704,CAPEX_TOT,"Capital Expenditures, New and Used Buildings and Machinery Total"
62258,CLASS_MTHDRECV,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62265,CLASS_MTHDRECV_BARGE,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62272,CLASS_MTHDRECV_BARGE_ARCHIVE,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62279,CLASS_MTHDRECV_PIPE,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62286,CLASS_MTHDRECV_PIPE_ARCHIVE,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62293,CLASS_MTHDRECV_RAIL,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62300,CLASS_MTHDRECV_RAIL_ARCHIVE,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62307,CLASS_MTHDRECV_SHIP,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62314,CLASS_MTHDRECV_SHIP_ARCHIVE,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62321,CLASS_MTHDRECV_TRUCK,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
62328,CLASS_MTHDRECV_TRUCK_ARCHIVE,"Class of Customer,  What is the primary method of receiving bulk liquid products?"
89598,COST_FUEL_GASOFFHWY,Gasoline and diesel fuel - OFF highway (at site)
89603,COST_FUEL_GASONHWY,Gasoline and diesel fuel - ON highway (not at site)
64105,COST_FUEL_NATGAS,Natural gas and manufactured gas (propane)
89615,COST_MERCH,"Purchases of merchandise for resale, net of returns, allowances, and trade and cash discounts"
64145,COST_VALUE_LAND,Purchased cost of land or estimated value of raw land for reported construction projects
65869,EMP_MAR12_ACCT,"Employment By Primary Occupation, Accounting, billing, tax preparation, and bookkeeping"
65876,EMP_MAR12_ADVMARKT,"Employment By Primary Occupation, Advertising and market research/marketing"
65889,EMP_MAR12_COMSYS,"Employment By Occupation, Computer systems design, custom computer programming, and electronic data processing"
65897,EMP_MAR12_DENT,"Employment By Occupation, Dentists - licensed practitioners having D.M.D., D.D.S., or D.D.Sc. Degree"
65906,EMP_MAR12_EXMAN,"Employment By Occupation, Executive and corporate managers"
65914,EMP_MAR12_HQOTH,"Employment By Occupation, All other headquarter employees"
65921,EMP_MAR12_HQOTH_WRTIN,"Employment By Occupation, All other headquarter employees write-in description"
65928,EMP_MAR12_HR,"Employment By Occupation, Human resources/personnel"
65935,EMP_MAR12_LGL,"Employment By Occupation, Legal"
65942,EMP_MAR12_LPN,"Employment By Occupation, Licensed practical nurses"
65971,EMP_MAR12_MGMTOTH,"Employment By Occupation, all other management"
65978,EMP_MAR12_MGMTOTH_WRTIN,"Employment By Occupation, all other management  write-in description"
65994,EMP_MAR12_OTHDENT,"Employment By Occupation, Selling"
66001,EMP_MAR12_OTHMAN,"Employment By Occupation, Other management staff"
66021,EMP_MAR12_PRCHSTAFF,"Employment By Occupation, Procurement/purchasing staff"
66036,EMP_MAR12_RD_SCI,"Employment By Occupation, Research and Development, Scientists or engineers"
66043,EMP_MAR12_RD_TECH,"Employment By Occupation, Research and Development, Technicians or technologists"
66050,EMP_MAR12_REPAIR,"Employment By Occupation, Repair and maintenance (for vehicles and equipment)"
66057,EMP_MAR12_RN,"Employment By Occupation, Registered nurses"
66065,EMP_MAR12_SALES,"Employment By Occupation, Sales employees (and support staff) selling directly to customers from this location"
66072,EMP_MAR12_SECURBLDG,"Employment By Occupation, Security, including security patrol, locksmith, monitoring, and investigation; and building services, including janitorial, carpet cleaning, pest control, and landscaping"
66087,EMP_MAR12_TRUCKWARE,"Employment By Occupation, Trucking and warehousing"
90710,FORM_PROCESSED,Code used to switch surveys for EC22 SU instruments
14064,HOUSE_CONT_BUILDER,Did you build/manage the construction of residential buildings?
55967,HOUSE_CONT_BUILDER_NO,Did you build/manage the construction of residential buildings?
55965,HOUSE_CONT_BUILDER_YES,Did you build/manage the construction of residential buildings?
14069,HOUSE_MULT_BUILD,"Multifamily homes started,  Number of Multifamily Buildings (apartment/condominium complexes)"
14071,HOUSE_MULT_UNITS,"Multifamily homes started,  Number of Housing Units (total individual units of all multifamily buildings started)"
14073,HOUSE_NEWRES,"Did you start the building and/or manage construction of new residential buildings (single-family homes, townhomes, apartments, condominiums)?"
56067,HOUSE_NEWRES_NO,"Did you start the building and/or manage construction of new residential buildings (single-family homes, townhomes, apartments, condominiums)?"
56068,HOUSE_NEWRES_YES,"Did you start the building and/or manage construction of new residential buildings (single-family homes, townhomes, apartments, condominiums)?"
68685,HOUSE_SNGL_ATTACH_LAND,"Houses built for customers on their land,  Number of Attached (single-family homes separated by an unbroken ground to roof wall with separate utility meters: townhomes, duplexes, row-homes)"
68688,HOUSE_SNGL_ATTACH_SALE,"Houses built for sale on land you owned,  Number of Attached (single-family homes separated by an unbroken ground to roof wall with separate utility meters: townhomes, duplexes, row-homes)"
68691,HOUSE_SNGL_DETACH_LAND,"Houses built for customers on their land,  Number of Detached (free standing single-family homes)"
68694,HOUSE_SNGL_DETACH_SALE,"Houses built for sale on land you owned,  Number of Detached (free standing single-family homes)"
69736,INCL_COST_VALUE_LAND,Was the purchased cost of land or estimated value of raw land included in the receipts for construction work?
69739,INCL_COST_VALUE_LAND_NO,Was the purchased cost of land or estimated value of raw land included in the receipts for construction work?
69742,INCL_COST_VALUE_LAND_NO_ARCHIVE,Was the purchased cost of land or estimated value of raw land included in the receipts for construction work?
69745,INCL_COST_VALUE_LAND_YES,Was the purchased cost of land or estimated value of raw land included in the receipts for construction work?
69748,INCL_COST_VALUE_LAND_YES_ARCHIVE,Was the purchased cost of land or estimated value of raw land included in the receipts for construction work?
73385,OPEX_MIN,Mining Operating Expenses:  Total
73392,OPEX_MIN_EXROYALTY,"Mining Operating Expenses:  Current operating expenses for exploration, development, and mineral land and rights for this domestic reporting unit"
73399,OPEX_MIN_ROYALTY,Mining Operating Expenses:  Current operating expenses for royalty payments for this domestic reporting unit
73407,OPFRAN_FRAN,Was this establishment operating under any trademark(s) or brand name(s) authorized by a franchisor?
73413,OPFRAN_FRAN_FRANCEE,Was this establishment operating under any trademark(s) or brand name(s) authorized by a franchisor?
73419,OPFRAN_FRAN_FRANCEE_ARCHIVE,Was this establishment operating under any trademark(s) or brand name(s) authorized by a franchisor?
73425,OPFRAN_FRAN_FRANCOR,Was this establishment operating under any trademark(s) or brand name(s) authorized by a franchisor?
73431,OPFRAN_FRAN_FRANCOR_ARCHIVE,Was this establishment operating under any trademark(s) or brand name(s) authorized by a franchisor?
73437,OPFRAN_FRAN_NO,Was this establishment operating under any trademark(s) or brand name(s) authorized by a franchisor?
73443,OPFRAN_FRAN_NO_ARCHIVE,Was this establishment operating under any trademark(s) or brand name(s) authorized by a franchisor?
92567,OPFRAN_FRAN_YES_WRTIN,Franchise tradmark or brand name write-in description
73622,ORE_COPPER_COPPER,"Quantity of Copper produced,  Copper"
92596,ORE_COPPER_GOLD,"Quantity of Copper produced,  Gold"
92599,ORE_COPPER_LEADZINC,"Quantity of Copper produced,  Lead/Zinc"
92603,ORE_COPPER_SILVER,"Quantity of Copper produced,  Silver"
92607,ORE_GOLD_COPPER,"Quantity of Gold produced,  Copper"
73657,ORE_GOLD_GOLD,"Quantity of Gold produced,  Gold"
92613,ORE_GOLD_LEADZINC,"Quantity of Gold produced,  Lead/Zinc"
73671,ORE_GOLD_SILVER,"Quantity of Gold produced,  Silver"
73678,ORE_LEADZINC_COPPER,"Quantity of Lead/Zinc produced,  Copper"
73685,ORE_LEADZINC_GOLD,"Quantity of Lead/Zinc produced,  Gold"
73692,ORE_LEADZINC_LEADZINC,"Quantity of Lead/Zinc produced,  Lead/Zinc"
92629,ORE_LEADZINC_SILVER,"Quantity of Lead/Zinc produced,  Silver"
73706,ORE_SILVER_COPPER,"Quantity of Silver produced,  Copper"
92635,ORE_SILVER_GOLD,"Quantity of Silver produced,  Gold"
73720,ORE_SILVER_LEADZINC,"Quantity of Silver produced,  Lead/Zinc"
73727,ORE_SILVER_SILVER,"Quantity of Silver produced,  Silver"
80023,PROP_MAR12_DENT,"Proprietor or Partner by Occupation,  Dentists - licensed practitioners having D.M.D., D.D.S., or D.D.Sc. Degree"
80033,PROP_MAR12_LPN,"Proprietor or Partner by Occupation,  Licensed practical nurses"
80045,PROP_MAR12_OTHDENT,"Proprietor or Partner by Occupation,  Other dental practitioners (Include hygienists, technicians, and assistants.)"
